date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:28:50	164275/164275	---M--	200	added ('OK')	image/png	etag:%22ba2f0a7c4b3c75057ce0b7d8c830114b%22	https://uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/6296345b93ecfd7fdf23694c_Screenshot%202022-05-31%20at%2017.28.44.png	C:/My%20Web%20Sites/the%20nft%20academy/uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/6296345b93ecfd7fdf23694c_Screenshot%202022-05-31%20at%2017.28.44.png	(from https://www.momint.so/post/best-nft-based-blockchain-games)
12:28:51	53259/53259	---M--	200	added ('OK')	image/jpeg	etag:%22744fdb07fc734d3f1a03d28a7153ba24%22	https://uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/629633ee26534b32ba314d40_play%20big%20time%20(1).jpeg	C:/My%20Web%20Sites/the%20nft%20academy/uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/629633ee26534b32ba314d40_play%20big%20time%20(1).jpg	(from https://www.momint.so/post/best-nft-based-blockchain-games)
12:28:51	37455/37455	---M--	200	added ('OK')	image/jpeg	etag:%22a4918f4429436760cd7f0dbe8bb8d568%22	https://uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/62965c0803aff2a5f2d378d0_champions%20ascension.jpg	C:/My%20Web%20Sites/the%20nft%20academy/uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/62965c0803aff2a5f2d378d0_champions%20ascension.jpg	(from https://www.momint.so/post/best-nft-based-blockchain-games)
12:28:52	118287/118287	---M--	200	added ('OK')	image/jpeg	etag:%2292d1dec0bbb1bcc0387ef5b094da207d%22	https://uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/62965cec640ac44db04eb226_heroes%20of%20mavia.jpg	C:/My%20Web%20Sites/the%20nft%20academy/uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/62965cec640ac44db04eb226_heroes%20of%20mavia.jpg	(from https://www.momint.so/post/best-nft-based-blockchain-games)
12:28:52	77893/77893	---M--	200	added ('OK')	image/jpeg	etag:%223210a899748e23b3374cb9f30d979d8c%22	https://uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/62965e49d2820756f389c0f6_sidus%20heroes%20(1).jpg	C:/My%20Web%20Sites/the%20nft%20academy/uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/62965e49d2820756f389c0f6_sidus%20heroes%20(1).jpg	(from https://www.momint.so/post/best-nft-based-blockchain-games)
12:28:55	167056/167056	---M--	200	added ('OK')	image/png	etag:%22225ad502e3cd28b12f1a5c58f1cc2680%22	https://uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/62965f48f89e2ed912bc26a0_monkeyleague.png	C:/My%20Web%20Sites/the%20nft%20academy/uploads-ssl.webflow.com/60d20a9aba3beb41d6adfa71/62965f48f89e2ed912bc26a0_monkeyleague.png	(from https://www.momint.so/post/best-nft-based-blockchain-games)
12:29:15	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2006:58:54%20GMT	https://www.momint.so/c	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/c	(from https://connect.facebook.net/en_US/fbevents.js)
12:29:16	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2006:58:54%20GMT	https://www.momint.so/b	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/b	(from https://connect.facebook.net/en_US/fbevents.js)
12:29:16	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2006:58:54%20GMT	https://www.momint.so/POST	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
12:29:17	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2006:58:56%20GMT	https://www.momint.so/%22https://uploads-ssl.webflow.com/60d20a9aba3bebdcfeadfa63/62332a70e79d5d2ac62c9ddf_compressedlanding_page_bg_warp_v003-poster-00001.jpg%22	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/_https_/uploads-ssl.webflow.com/60d20a9aba3bebdcfeadfa63/62332a70e79d5d2ac62c9ddf_compressedlanding_page_bg_warp_v003-poster-00001.jpg_	(from https://www.momint.so/)
12:29:38	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2006:59:16%20GMT	https://www.momint.so/%22https://uploads-ssl.webflow.com/60d20a9aba3bebdcfeadfa63/62261100e8794e91f1b5918b_Proof%20Promo%20Trailer%2016;9%20(1	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/_https_/uploads-ssl.webflow.com/60d20a9aba3bebdcfeadfa63/62261100e8794e91f1b5918b_Proof%20Promo%20Trailer%2016;9%20(1.html	(from https://www.momint.so/events-auction)
12:30:10	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2006:59:17%20GMT	https://www.momint.so/post/all-about-ethereum	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/post/all-about-ethereum	(from https://www.momint.so/post/what-do-nfts-mean-for-gaming)
12:30:10	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2006:59:17%20GMT	https://www.momint.so/post/great-sources-to-learn-about-blockchain-technology	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/post/great-sources-to-learn-about-blockchain-technology	(from https://www.momint.so/post/what-do-nfts-mean-for-gaming)
12:30:10	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2006:59:18%20GMT	https://www.momint.so/post/an-artists-guide-to-selling-nfts-tips-to-get-started	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/post/an-artists-guide-to-selling-nfts-tips-to-get-started	(from https://www.momint.so/post/how-to-create-nfts-without-gas-fees)
12:30:11	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2013%20Jul%202022%2007:00:11%20GMT	https://www.momint.so/post/why-we-use-proof-of-stake-blockchain	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/post/why-we-use-proof-of-stake-blockchain	(from https://www.momint.so/post/learn-about-ethereum)
12:30:13	0/-1	---M--	502	error ('')			https://www.momint.so/post/how-nft-technology-can-change-the-future-of-business	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/post/how-nft-technology-can-change-the-future-of-business.html	(from https://www.momint.so/post/best-sources-to-learn-blockchain-technology)
12:30:13	0/-1	---M--	502	error ('')			https://www.momint.so/post/how-nft-technology-can-change-the-future-of-business	C:/My%20Web%20Sites/the%20nft%20academy/www.momint.so/post/how-nft-technology-can-change-the-future-of-business.html	(from https://www.momint.so/post/best-sources-to-learn-blockchain-technology)
